1201	50	0
0	1	100
0	2	64
0	3	77
0	4	74
0	5	86
0	6	68
0	7	38
0	8	9
0	9	83
0	10	94
0	11	68
0	15	60
0	19	82
0	22	96
0	27	25
0	28	68
0	29	81
0	30	19
0	31	60
0	33	18
0	34	65
0	36	74
0	37	73
0	38	75
0	40	81
0	42	99
0	45	11
0	46	37
0	48	87
1	0	12
1	2	84
1	5	42
1	6	22
1	8	83
1	11	50
1	14	46
1	15	41
1	19	65
1	21	86
1	22	24
1	23	17
1	24	4
1	26	11
1	27	64
1	32	12
1	33	83
1	34	74
1	35	25
1	36	4
1	37	13
1	38	43
1	39	35
1	41	57
1	45	86
1	47	44
1	49	63
2	1	1
2	3	47
2	5	10
2	8	21
2	12	42
2	16	3
2	18	72
2	19	83
2	24	15
2	25	61
2	26	3
2	29	72
2	30	71
2	31	95
2	32	62
2	35	16
2	36	96
2	39	18
2	40	35
2	45	41
2	47	66
2	48	72
2	49	78
3	2	67
3	4	40
3	8	88
3	10	6
3	12	70
3	14	26
3	17	8
3	19	3
3	21	97
3	22	54
3	23	31
3	28	38
3	29	34
3	30	86
3	33	40
3	37	74
3	40	6
3	47	16
3	48	46
3	49	62
4	0	30
4	1	92
4	3	10
4	5	67
4	6	53
4	7	31
4	8	95
4	11	23
4	15	85
4	16	86
4	17	8
4	21	31
4	23	49
4	25	69
4	26	61
4	27	40
4	31	25
4	32	29
4	33	11
4	34	82
4	38	10
4	39	68
4	40	45
4	43	93
4	45	22
4	48	41
5	0	6
5	1	37
5	4	15
5	7	78
5	8	76
5	10	84
5	13	93
5	15	91
5	18	90
5	19	81
5	20	43
5	24	33
5	28	67
5	31	36
5	33	73
5	34	7
5	35	3
5	36	76
5	37	62
5	44	15
5	45	80
5	46	59
5	49	31
6	0	48
6	2	81
6	4	19
6	5	44
6	7	92
6	9	16
6	10	7
6	11	73
6	13	98
6	14	18
6	18	99
6	20	72
6	21	40
6	23	71
6	24	52
6	25	33
6	26	38
6	27	76
6	32	87
6	34	18
6	35	7
6	38	6
6	40	51
6	41	89
6	44	37
6	45	50
6	49	73
7	3	7
7	4	66
7	6	2
7	8	60
7	9	50
7	15	11
7	16	61
7	18	60
7	19	82
7	21	22
7	22	11
7	23	55
7	25	55
7	26	29
7	28	75
7	29	82
7	31	9
7	34	77
7	35	30
7	40	21
7	42	46
7	44	61
7	48	3
8	0	3
8	3	80
8	4	19
8	7	34
8	9	98
8	11	96
8	12	49
8	13	28
8	18	57
8	21	72
8	22	73
8	23	88
8	27	67
8	28	80
8	29	7
8	33	95
8	34	32
8	36	16
8	37	86
8	38	96
8	39	49
8	40	49
8	43	90
8	45	6
9	0	54
9	1	19
9	2	43
9	5	9
9	6	96
9	8	19
9	10	36
9	12	13
9	14	96
9	16	35
9	17	70
9	20	40
9	21	10
9	22	93
9	28	73
9	29	96
9	30	76
9	32	39
9	33	13
9	34	22
9	36	9
9	37	55
9	39	57
9	40	96
9	45	6
9	46	12
9	49	38
10	0	62
10	2	15
10	6	35
10	7	18
10	9	85
10	14	54
10	15	100
10	20	57
10	23	36
10	27	80
10	29	76
10	32	48
10	35	11
10	36	51
10	37	99
10	38	81
10	45	47
10	46	81
10	47	41
10	48	30
11	2	81
11	4	16
11	5	85
11	6	73
11	8	45
11	10	73
11	12	97
11	13	55
11	15	23
11	16	65
11	18	41
