1201	50	0
0	1	49
0	3	38
0	6	5
0	7	33
0	8	37
0	14	81
0	15	16
0	18	45
0	21	21
0	22	40
0	24	24
0	25	94
0	26	43
0	29	87
0	32	9
0	33	7
0	34	90
0	35	47
0	38	63
0	39	98
0	43	2
0	44	69
0	45	76
0	46	10
0	47	61
0	49	85
1	0	7
1	4	31
1	5	93
1	6	62
1	8	40
1	11	16
1	12	19
1	13	80
1	14	69
1	16	31
1	19	47
1	20	65
1	22	52
1	26	98
1	27	46
1	28	17
1	35	2
1	36	99
1	40	99
1	44	63
1	45	76
1	46	22
2	0	33
2	1	44
2	4	72
2	5	65
2	6	28
2	7	77
2	11	13
2	12	39
2	13	94
2	16	14
2	20	58
2	22	95
2	23	25
2	29	18
2	30	3
2	32	78
2	33	27
2	34	75
2	35	68
2	38	73
2	39	74
2	40	85
2	45	10
2	47	35
3	0	40
3	1	31
3	2	30
3	4	14
3	6	1
3	8	84
3	11	11
3	12	84
3	14	7
3	15	77
3	17	83
3	18	83
3	19	82
3	24	80
3	25	65
3	28	35
3	29	16
3	30	27
3	31	30
3	33	65
3	34	26
3	35	77
3	36	91
3	38	35
3	40	15
3	42	23
3	45	5
3	46	27
3	48	61
3	49	34
4	1	77
4	2	37
4	3	39
4	5	21
4	6	38
4	7	44
4	11	20
4	13	22
4	14	17
4	16	53
4	18	47
4	22	56
4	23	45
4	24	85
4	26	76
4	27	92
4	28	65
4	29	55
4	30	29
4	32	51
4	33	42
4	38	47
4	40	60
4	41	21
4	42	9
4	44	55
4	47	59
4	48	62
5	1	99
5	4	46
5	6	98
5	7	22
5	12	85
5	14	40
5	15	65
5	17	44
5	18	39
5	21	48
5	22	59
5	23	65
5	25	58
5	26	93
5	28	81
5	30	69
5	31	80
5	32	85
5	33	49
5	39	65
5	40	44
5	42	42
5	46	44
5	47	96
5	48	86
5	49	29
6	1	46
6	3	69
6	5	74
6	8	4
6	9	77
6	10	3
6	11	74
6	20	62
6	21	87
6	22	37
6	24	35
6	25	100
6	27	90
6	28	23
6	29	63
6	30	80
6	31	51
6	33	92
6	35	81
6	36	53
6	37	18
6	38	19
6	42	94
6	44	48
6	46	31
6	47	7
7	0	22
7	1	15
7	2	80
7	3	91
7	4	44
7	6	72
7	12	99
7	13	22
7	15	36
7	18	16
7	21	41
7	22	25
7	27	5
7	29	64
7	30	54
7	33	86
7	34	58
7	41	44
7	43	95
7	44	52
7	45	4
7	46	92
7	47	84
7	49	46
8	0	37
8	2	84
8	4	52
8	6	70
8	7	92
8	9	73
8	11	11
8	13	87
8	17	35
8	18	20
8	19	87
8	21	53
8	22	42
8	23	16
8	24	20
8	26	16
8	27	27
8	28	83
8	31	2
8	34	86
8	35	26
8	36	79
8	38	62
8	40	20
8	42	15
8	44	75
9	0	82
9	1	17
9	2	77
9	4	24
9	6	3
9	8	42
9	12	20
9	14	91
