1201	50	0
0	5	43
0	6	16
0	7	82
0	8	23
0	10	91
0	11	52
0	12	10
0	13	74
0	14	57
0	16	1
0	19	92
0	20	47
0	21	32
0	23	80
0	24	81
0	25	76
0	28	55
0	29	35
0	30	24
0	37	48
0	38	26
0	39	90
0	40	34
0	41	79
0	42	91
0	43	24
0	44	4
0	46	3
0	47	66
0	48	75
1	0	22
1	2	23
1	4	55
1	9	60
1	11	22
1	16	78
1	18	35
1	21	16
1	22	93
1	25	52
1	28	54
1	29	36
1	30	49
1	31	55
1	36	60
1	38	49
1	40	41
1	42	20
1	44	97
1	45	37
1	47	81
1	48	73
1	49	1
2	0	70
2	1	30
2	3	87
2	8	56
2	9	96
2	10	67
2	12	79
2	15	25
2	16	19
2	17	91
2	18	96
2	20	10
2	21	20
2	23	92
2	24	46
2	26	92
2	28	98
2	32	7
2	33	81
2	34	94
2	37	50
2	38	1
2	43	6
3	0	45
3	1	61
3	2	91
3	6	27
3	7	16
3	8	86
3	9	80
3	10	40
3	13	42
3	17	46
3	18	67
3	21	70
3	26	77
3	27	87
3	28	94
3	31	58
3	32	36
3	33	2
3	34	63
3	37	100
3	38	77
3	41	31
3	44	8
3	46	3
3	47	71
4	0	86
4	2	10
4	3	5
4	6	4
4	7	76
4	8	41
4	11	51
4	12	39
4	13	78
4	16	85
4	18	15
4	22	96
4	23	65
4	26	5
4	30	80
4	33	60
4	34	79
4	36	79
4	38	52
4	39	89
4	40	65
4	42	75
4	44	55
4	45	91
4	46	80
4	47	6
4	48	39
4	49	85
5	0	17
5	4	62
5	6	38
5	9	49
5	10	73
5	13	63
5	14	20
5	17	26
5	18	98
5	20	55
5	22	23
5	23	91
5	25	2
5	26	44
5	30	48
5	32	16
5	34	84
5	36	90
5	37	77
5	38	58
5	39	14
5	40	90
5	41	26
5	43	50
5	44	66
5	45	34
5	46	31
6	0	51
6	2	13
6	4	74
6	5	25
6	8	46
6	9	42
6	14	64
6	17	92
6	20	75
6	25	14
6	29	24
6	30	17
6	37	92
6	38	53
6	39	61
6	40	64
6	41	83
6	42	94
6	44	34
6	45	48
6	46	96
6	49	94
7	0	7
7	2	48
7	3	26
7	6	21
7	8	61
7	9	37
7	10	36
7	11	45
7	14	32
7	20	58
7	21	100
7	24	29
7	27	52
7	28	93
7	30	94
7	31	96
7	33	100
7	35	96
7	36	48
7	37	35
7	39	24
7	41	96
7	42	25
7	45	59
7	46	17
7	48	54
8	0	33
8	2	81
8	4	69
8	5	19
8	6	65
8	7	39
8	9	25
8	10	79
8	12	19
8	15	68
8	20	50
8	22	4
8	24	44
8	26	22
8	27	65
8	29	30
8	32	16
8	34	68
8	35	69
8	36	5
8	39	59
8	40	57
8	41	24
8	42	97
8	49	29
9	3	68
9	4	48
9	6	84
9	8	47
9	11	33
9	15	19
9	18	100
9	26	61
9	27	69
