1201	50	0
0	9	55
0	12	92
0	13	10
0	15	15
0	20	17
0	22	93
0	23	52
0	24	72
0	27	73
0	28	10
0	29	6
0	30	93
0	32	61
0	33	30
0	36	35
0	38	1
0	40	53
0	41	2
0	43	19
0	44	42
0	45	32
0	48	98
0	49	33
1	0	36
1	2	68
1	3	18
1	4	23
1	6	66
1	9	80
1	10	86
1	11	70
1	14	35
1	15	64
1	16	11
1	19	35
1	22	86
1	23	16
1	24	77
1	27	34
1	33	26
1	34	10
1	36	17
1	42	92
1	43	48
1	45	90
1	46	67
1	47	68
2	0	47
2	1	85
2	3	28
2	5	33
2	6	15
2	8	57
2	12	21
2	14	1
2	15	96
2	16	5
2	17	7
2	18	2
2	19	20
2	24	36
2	29	48
2	30	78
2	31	9
2	32	22
2	35	99
2	36	39
2	38	1
2	39	77
2	41	42
2	42	95
2	43	45
2	44	47
2	47	88
3	0	51
3	1	7
3	2	23
3	7	90
3	13	9
3	16	51
3	17	29
3	18	77
3	20	66
3	21	69
3	22	12
3	26	70
3	31	35
3	34	75
3	35	94
3	36	30
3	37	96
3	40	68
3	41	61
3	42	38
3	43	74
3	44	12
3	46	37
3	49	20
4	2	49
4	3	40
4	6	98
4	7	31
4	8	77
4	13	8
4	17	49
4	21	58
4	26	52
4	28	93
4	31	92
4	32	51
4	37	46
4	39	90
4	42	60
4	46	8
4	47	10
4	49	30
5	1	33
5	2	73
5	4	28
5	6	91
5	7	73
5	8	27
5	10	76
5	11	19
5	12	28
5	13	39
5	14	59
5	16	41
5	19	36
5	25	38
5	26	87
5	27	86
5	28	30
5	29	68
5	30	5
5	32	25
5	36	93
5	40	39
5	44	71
5	45	40
5	46	52
5	47	68
5	49	62
6	0	77
6	1	6
6	3	28
6	4	8
6	5	91
6	7	32
6	8	43
6	9	11
6	11	27
6	14	27
6	15	80
6	16	29
6	17	60
6	19	3
6	21	27
6	25	24
6	26	23
6	33	22
6	34	100
6	36	39
6	38	21
6	39	80
6	43	57
6	44	72
6	45	23
6	47	43
7	4	16
7	6	4
7	8	59
7	11	23
7	12	81
7	13	82
7	14	43
7	16	3
7	23	62
7	25	82
7	29	90
7	31	63
7	32	68
7	34	83
7	35	73
7	40	41
7	41	85
7	42	21
7	44	14
7	45	90
7	46	6
7	48	12
7	49	38
8	0	41
8	3	71
8	4	38
8	6	18
8	7	49
8	9	92
8	10	52
8	11	77
8	12	18
8	13	27
8	14	69
8	17	35
8	18	43
8	19	15
8	20	40
8	24	49
8	26	92
8	27	23
8	29	77
8	31	10
8	33	86
8	34	40
8	35	67
8	37	98
8	39	53
8	41	91
8	42	16
8	43	3
8	44	40
8	45	58
8	46	59
8	47	72
8	48	2
9	0	54
9	3	18
9	4	13
9	6	68
9	8	70
9	14	7
9	15	90
9	16	87
9	20	98
9	21	20
9	23	74
9	26	80
9	27	73
9	28	27
9	32	54
9	33	28
9	35	9
9	38	18
9	41	93
9	42	96
9	45	51
9	46	37
9	47	81
9	48	84
9	49	99
10	0	20
10	2	77
10	4	65
10	5	55
10	8	5
10	9	74
10	14	16
10	16	25
10	17	23
10	18	95
10	20	82
10	24	96
10	26	56
10	27	41
10	29	21
10	32	32
10	36	33
10	37	70
10	40	27
10	42	61
10	45	64
10	48	38
11	0	72
11	2	17
11	5	62
11	7	24
11	9	25
11	10	59
11	13	47
11	14	17
11	15	70
11	17	95
11	18	37
11	19	88
11	20	72
11	22	98
11	24	10
11	26	73
11	27	12
11	28	50
11	29	4
11	31	99
11	33	10
11	34	39
11	36	50
11	39	31
11	40	35
11	41	100
11	45	29
12	1	97
12	4	24
12	5	8
12	7	87
12	8	85
12	9	87
12	10	70
12	11	28
12	13	63
12	14	13
12	15	38
12	17	7
12	19	46
12	20	2
12	26	76
12	27	35
12	29	48
12	30	12
12	32	39
12	34	60
12	36	47
12	37	13
12	39	62
12	42	51
12	43	44
12	48	12
13	0	66
13	5	68
13	7	23
13	11	18
13	12	82
13	17	63
13	19	33
13	22	46
13	27	87
13	29	30
13	30	5
13	32	26
13	33	78
13	34	25
13	36	61
13	37	100
13	38	71
13	39	31
13	46	9
13	47	41
13	49	21
14	1	53
14	5	94
14	6	13
14	7	30
14	8	94
14	11	29
14	13	22
14	15	61
14	18	74
14	22	86
14	25	56
14	27	11
14	28	92
14	35	80
14	36	51
14	40	67
14	42	52
14	44	16
14	45	52
14	46	70
14	48	62
15	2	13
15	3	64
15	5	43
15	8	43
15	9	86
15	14	58
15	16	88
15	18	96
15	19	39
15	20	15
15	23	35
15	26	40
15	28	62
15	29	47
15	31	33
15	33	92
15	34	27
15	35	25
15	38	22
15	40	72
15	43	67
15	44	91
15	45	13
15	48	55
15	49	61
16	2	30
16	3	4
16	4	44
16	5	96
16	6	49
16	7	18
16	10	42
16	12	94
16	13	31
16	14	98
16	15	49
16	18	47
16	19	32
16	20	100
16	21	36
16	22	24
16	25	82
16	26	37
16	27	6
16	28	73
16	29	87
16	30	70
16	32	24
16	33	20
16	34	17
16	35	38
16	36	25
16	39	61
16	40	78
16	41	86
16	42	45
16	44	59
16	45	44
16	46	33
16	47	98
16	48	9
16	49	97
17	5	54
17	10	50
17	12	84
17	16	34
17	18	66
17	19	10
17	20	23
17	21	46
17	24	85
17	25	77
17	26	41
17	28	47
17	30	48
17	33	9
17	34	7
17	37	69
17	40	80
17	43	32
17	44	94
17	46	47
18	0	10
18	2	70
18	3	20
18	4	69
18	8	65
18	10	85
18	12	27
18	13	100
18	14	94
18	15	52
18	17	64
18	20	58
18	21	62
18	23	81
18	24	74
18	25	32
18	26	31
18	27	55
18	28	83
18	30	21
18	35	74
18	36	59
18	37	53
18	39	32
18	40	48
18	42	1
18	46	75
18	48	4
18	49	100
19	1	60
19	2	52
19	3	43
19	4	93
19	5	63
19	7	65
19	9	92
19	12	80
19	15	91
19	18	14
19	23	71
19	24	72
19	28	63
19	29	95
19	30	16
19	32	29
19	33	82
19	38	87
19	45	26
19	46	23
19	47	29
19	49	52
20	0	75
20	1	38
20	4	11
20	6	86
20	8	71
20	9	1
20	10	38
20	12	85
20	13	30
20	17	38
20	19	61
20	22	20
20	26	83
20	27	65
20	28	68
20	31	26
20	37	68
20	38	25
20	40	38
20	41	62
20	42	10
20	43	19
20	44	13
20	46	10
20	49	73
21	0	25
21	1	7
21	2	52
21	4	36
21	6	78
21	8	93
21	9	30
21	10	5
21	13	70
21	15	87
21	20	60
21	23	35
21	24	53
21	25	16
21	28	61
21	29	72
21	30	32
21	36	16
21	39	65
21	43	15
21	46	12
22	0	52
22	4	26
22	5	95
22	6	30
22	9	79
22	10	9
22	13	19
22	14	60
22	16	28
22	19	46
22	21	65
22	23	16
22	24	91
22	25	21
22	26	93
22	31	19
22	32	86
22	33	68
22	34	64
22	37	46
22	38	86
22	45	88
22	48	57
22	49	45
23	0	2
23	1	40
23	3	63
23	7	12
23	8	65
23	9	87
23	12	14
23	13	4
23	15	47
23	16	46
23	17	71
23	18	38
23	19	57
23	20	45
23	21	19
23	22	65
23	26	69
23	29	63
23	31	15
23	33	98
23	34	26
23	35	65
23	36	30
23	39	63
23	41	21
23	42	32
23	43	99
23	45	68
23	47	41
23	49	76
24	6	98
24	7	31
24	8	60
24	11	89
24	14	53
24	16	93
24	17	70
24	19	91
24	20	75
24	23	23
24	29	40
24	36	21
24	37	97
24	38	24
24	40	61
24	44	31
24	45	26
24	47	41
24	49	48
25	0	50
25	1	32
25	2	4
25	4	42
25	5	9
25	6	75
25	8	21
25	10	10
25	11	70
25	13	70
25	14	71
25	15	34
25	18	19
25	22	19
25	24	40
25	26	11
25	27	77
25	32	14
25	33	77
25	34	27
25	35	32
25	37	31
25	39	1
25	40	28
25	42	85
25	43	72
25	48	98
25	49	33
26	1	38
26	3	67
26	4	33
26	5	47
26	7	28
26	8	45
26	12	45
26	13	14
26	14	36
26	15	51
26	16	82
26	17	84
26	18	14
26	19	97
26	20	7
26	22	87
26	23	4
26	25	64
26	27	74
26	28	11
26	29	41
26	32	39
26	33	45
26	35	52
26	36	22
26	40	60
26	41	36
26	43	31
27	0	88
27	1	81
27	2	70
27	3	90
27	8	71
27	9	28
27	10	60
27	11	97
27	12	57
27	13	86
27	14	38
27	15	33
27	17	22
27	20	55
27	21	82
27	24	85
27	26	30
27	29	77
27	30	47
27	32	48
27	33	34
27	35	82
27	38	88
27	39	14
27	40	58
27	41	14
27	44	68
27	45	84
28	1	82
28	4	77
28	5	43
28	6	4
28	7	77
28	8	43
28	10	33
28	11	45
28	12	69
28	13	91
28	14	1
28	16	11
28	17	99
28	19	49
28	20	59
28	26	71
28	27	31
28	31	49
28	32	100
28	35	51
28	38	58
28	41	16
28	42	75
28	43	80
28	45	68
28	48	44
28	49	45
29	2	27
29	4	88
29	5	23
29	7	63
29	13	5
29	14	40
29	17	16
29	20	57
29	21	55
29	22	58
29	23	70
29	24	9
29	25	90
29	27	66
29	28	8
29	30	19
29	31	92
29	32	93
29	33	73
29	34	34
29	38	23
29	42	31
29	46	59
29	49	66
30	1	62
30	2	68
30	3	45
30	5	18
30	6	90
30	11	49
30	12	26
30	14	2
30	15	49
30	16	50
30	17	78
30	19	45
30	20	27
30	23	84
30	25	37
30	26	58
30	27	74
30	29	33
30	31	72
30	35	97
30	38	50
30	39	12
30	45	72
30	47	100
30	48	97
31	1	39
31	3	3
31	5	88
31	8	3
31	10	90
31	14	95
31	15	61
31	16	54
31	18	18
31	19	37
31	22	40
31	24	50
31	26	78
31	27	44
31	28	71
31	29	90
31	30	63
31	32	24
31	36	59
31	39	5
31	41	69
31	43	81
31	44	62
31	45	65
31	47	14
31	48	6
31	49	12
32	0	15
32	2	86
32	3	26
32	5	30
32	6	87
32	7	45
32	10	15
32	12	8
32	15	40
32	16	6
32	17	15
32	23	75
32	24	38
32	25	23
32	26	11
32	28	58
32	29	95
32	31	38
32	35	21
32	36	23
32	38	85
32	39	72
32	46	92
32	48	24
32	49	34
33	0	42
33	1	10
33	3	13
33	6	59
33	7	52
33	9	6
33	11	46
33	12	58
33	13	30
33	15	92
33	17	6
33	20	57
33	23	97
33	24	2
33	25	87
33	26	63
33	27	29
33	29	55
33	30	3
33	32	53
33	38	94
33	40	51
33	41	45
33	42	38
33	44	2
33	48	8
33	49	57
34	0	14
34	1	81
34	2	54
34	3	34
34	7	21
34	8	50
34	11	27
34	13	51
34	15	32
34	16	7
34	18	53
34	20	17
34	22	87
34	23	88
34	24	74
34	25	58
34	26	30
34	27	81
34	28	90
34	29	44
34	30	51
34	33	5
34	35	84
34	36	30
34	37	26
34	39	64
34	40	83
34	41	44
34	42	88
34	44	55
34	45	95
34	47	80
34	48	2
35	0	35
35	4	68
35	5	22
35	6	94
35	8	44
35	10	1
35	11	17
35	12	1
35	13	19
35	15	13
35	16	73
35	19	79
35	20	51
35	21	99
35	22	80
35	26	83
35	28	87
35	29	7
35	30	55
35	33	17
35	34	15
35	37	48
35	40	56
35	41	22
35	43	73
35	44	49
35	48	19
36	0	54
36	1	23
36	6	18
36	8	13
36	9	19
36	10	99
36	13	63
36	17	32
36	18	50
36	20	37
36	25	28
36	27	4
36	28	31
36	30	24
36	31	75
36	33	62
36	35	34
36	37	68
36	40	71
36	41	49
36	42	82
36	43	54
36	44	16
36	47	26
36	49	24
37	0	48
37	1	16
37	3	21
37	6	63
37	14	4
37	17	35
37	18	82
37	19	52
37	22	31
37	24	81
37	26	68
37	27	91
37	28	88
37	30	11
37	31	8
37	32	7
37	34	1
37	36	67
37	39	4
37	40	89
37	41	71
37	42	86
37	45	37
37	46	29
37	47	87
37	48	66
37	49	83
38	2	18
38	3	25
38	4	95
38	6	92
38	8	93
38	11	2
38	13	76
38	15	85
38	16	3
38	17	53
38	18	14
38	19	9
38	20	91
38	23	93
38	24	71
38	25	18
38	26	38
38	37	4
38	39	20
38	40	31
38	44	86
38	46	41
38	48	92
39	0	45
39	1	55
39	2	96
39	3	79
39	4	16
39	6	41
39	8	76
39	12	25
39	13	23
39	17	72
39	20	92
39	24	11
39	26	19
